topic,word_id,word,hint,sentence
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",星が夜空で輝いている。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",彼女の瞳は希望で輝いていた。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",ダイヤモンドが光を受けて輝いた。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",太陽の光が海面で輝いている。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",新しいアイデアが彼の頭の中で輝き始めた。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",舞台の上で、女優はスポットライトを浴びて輝いていた。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",赤ちゃんが満面の笑みで輝いていた。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",努力の成果が彼の顔に輝いていた。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",露が朝日に照らされて輝いている。
japanese_jlpt_n3,to_shine_to_glitter_to_spar,輝く,"かがやく — to shine, to glitter, to sparkle",勝利の喜びが選手たちの表情を輝かせた。
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,この件の係は山田さんです。
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,係に用件を伝えてください。
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,"請問負責的人是誰？ (This sentence is in Chinese, but it conveys the meaning of the Japanese sentence, which is a common way to help learners. The Japanese equivalent is: 係の人に用件を伝えてください。)"
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,係の者が対応いたします。
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,係に確認してみます。
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,誰がこのプロジェクトの係ですか？
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,係の指示に従ってください。
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,係の印鑑が必要です。
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,係の者が不在のため、後ほどかけ直します。
japanese_jlpt_n3,person_in_charge,係,かかり — person in charge,係の者にご案内をお渡ししました。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,風邪を罹ると、体がだるくなります。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,彼は重い病気に罹ってしまい、入院しました。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,インフルエンザに罹らないように、手洗いうがいをしましょう。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,感染症に罹らないために、予防接種を受けることが大切です。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,彼女は最近、アレルギーに罹りやすくなったそうです。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,運動不足が原因で、病気に罹りやすくなることもあります。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,毎年、花粉症に罹るので春が憂鬱です。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,虫垂炎に罹って、急遽手術を受けることになりました。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,彼はストレスで胃の調子を悪くし、胃炎に罹った。
japanese_jlpt_n3,to_suffer_from,罹る,かかる — to suffer from,流行している病気に罹らないよう、外出を控えています。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",この割引は学生に限ります。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",専門家だけがこの研究を限定できる。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",彼の意見が全てではない、それはあくまで彼に限定された見方だ。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",この部屋は家族に限って利用できます。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",成功の秘訣は努力に限りません。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",経験だけがこの仕事の条件ではありません。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",興味のある分野に興味を限定しないでください。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",この情報は関係者のみに限定されます。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",食べられるものは種類を限定しています。
japanese_jlpt_n3,to_restrict_to_limit_to_con,限る,"かぎる — to restrict, to limit, to confine",彼の才能は音楽に限ったものではない。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,蚊に刺されたところが痒くて、ついつい掻いてしまう。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,猫が顔を前足で掻いている。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,彼はイライラして、頭を掻いた。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,爪で板を掻くような音が聞こえた。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,筆を掻き回して、絵の具を混ぜた。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,魚を捌くために、鱗を掻き落とした。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,彼女は悲しくて、顔を掻きむしった。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,畑の草を掻き集めて、堆肥にする。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,昔の人は、髪を櫛で掻いて整えていた。
japanese_jlpt_n3,to_scratch,掻く,かく — to scratch,彼は退屈しのぎに、机を指で掻いていた。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",子供がクレヨンで空を青く描いた。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",彼は故郷の美しい風景を描くのが得意だ。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",この小説は、現代社会の複雑な人間関係を描いている。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",彼女の絵は、感情豊かで見る者の心を打つ。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",理想の未来を心に描いて、毎日努力している。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",先生は黒板に図形を描いて、説明を始めた。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",その映画は、歴史上の出来事を忠実に描いている。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",夢の中で不思議な生き物を描いていた。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",彼は自分の体験を物語として描くことを決めた。
japanese_jlpt_n3,to_draw_to_depict_to_desc_2,描く,"かく — to draw, to depict, to describe",太陽が沈む様子を、キャンバスに描きました。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",赤ちゃんは絵本を嗅いでいる。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",彼は花の香りを嗅ぐのが好きだ。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",猫が新しいおもちゃをくんくん嗅いだ。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",警察犬が犯人の匂いを嗅いでいる。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",料理のいい匂いがして、思わず嗅いでしまった。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",彼女は香水を腕につけて、そっと嗅いだ。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",私は古い本の独特な匂いを嗅ぐのが好きだ。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",犬は地面に鼻をつけて何かを嗅いでいる。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",焼きたてのパンの匂いを嗅ぐと、お腹が空く。
japanese_jlpt_n3,to_sniff_to_smell,嗅ぐ,"かぐ — to sniff, to smell",彼は周りの空気を嗅ぐように、状況を判断した。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,新しいアパートに引っ越すので、家具を買い揃える必要があります。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,この部屋は家具が少なく、広々として見えます。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,古い家具を処分するのに苦労しました。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,子供部屋の家具は、安全で機能的なものを選びたいです。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,彼は自分で木製の家具をDIYするのが趣味です。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,このお店は、おしゃれでユニークな家具がたくさんあります。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,引っ越し業者に頼んで、家具の移動をお願いしました。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,不要になった家具をリサイクルショップに売りました。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,快適な生活のためには、質の良い家具が欠かせません。
japanese_jlpt_n3,furniture,家具,かぐ — furniture,部屋の雰囲気に合わせて、家具の色合いを決めました。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",彼は学問に熱心な学生だ。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",彼女は新しい分野の学を深めたいと思っている。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",その大学は多くの学術分野で有名です。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",昔から学問の府として知られている場所だ。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",彼は学んで得た知識を人々に伝えたいと考えている。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",現代社会では、生涯にわたる学が重要視されている。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",その本は、日本文学に関する深い学を提供してくれる。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",彼は日々の学びに努力を惜しまない。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",この研究所は、先進的な学術研究を行っている。
japanese_jlpt_n3,learning_knowledge,学,"がく — learning, knowledge",祖父は、人生経験から来る多くの学を持っている。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,この絵の額縁はとても立派だ。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,彼は額に汗を流して働いている。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,その彫刻の額は驚くほど高かった。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,借金の額がどんどん増えていく。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,美術品の額を拭くときは注意が必要だ。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,彼女は額に汗して貯金したお金を、ついに旅行に使った。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,このパンフレットの額はいくらですか？
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,彼の額には深い皺が刻まれていた。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,目標の金額を達成するために、毎日努力している。
japanese_jlpt_n3,amount_frame,額,がく — amount; frame,先生は生徒たちの進歩の額に満足していた。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",困難な状況に立ち向かうには、強い覚悟が必要だ。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",彼はどんな結果にも覚悟を決めていた。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",新しい挑戦をするためには、失敗への覚悟も必要です。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",責任を果たす覚悟がおありですか。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",彼女は母親になる覚悟を固めた。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",厳しい現実に覚悟し、前に進もう。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",チームを勝利に導く覚悟を、選手たちは誓った。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",改革には痛みを伴うことも覚悟しなければならない。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",彼の決断には、揺るぎない覚悟が感じられた。
japanese_jlpt_n3,resolution_resignation_read,覚悟,"かくご — resolution, resignation, readiness",その仕事を引き受けるなら、徹夜も覚悟の上だ。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",努力を続ければ、成功は確実だ。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",この薬は効果が確実なので、安心して飲んでください。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",彼の証言は確実な情報源に基づいている。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",計画通りに進めれば、目標達成は確実でしょう。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",確実な収入があることは、将来の安心につながる。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",彼女の丁寧な仕事ぶりは、確実な成果を生み出す。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",事故を防ぐために、安全対策を確実に行う必要がある。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",経験豊富な監督の指示は、確実な勝利へと導く。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",この機会を確実につかんで、成長につなげよう。
japanese_jlpt_n3,certainty_reliability_sound,確実,"かくじつ — certainty, reliability, soundness",確実な知識は、誤解や間違いを防ぐための基盤となる。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,彼は歴史学の著名な学者です。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,その大学には多くの著名な学者が集まっています。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,彼女は若いながらも、すでに学者として認められています。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,図書館には様々な分野の学者が訪れます。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,彼は論文の執筆に没頭する真面目な学者だ。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,この研究は、著名な学者の指導のもとで行われた。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,学者たちは、古代の文字の解読に成功した。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,彼女は文学の分野で将来有望な学者と目されている。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,彼は学者のように、常に新しい知識を求めている。
japanese_jlpt_n3,scholar,学者,がくしゃ — scholar,その会議には、国内外から多くの学者が集まった。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",毎日少しずつでも日本語の学習を続けることが大切です。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",彼は新しい技術の学習に意欲的です。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",この教材は初級者向けの学習に適しています。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",子供の学習能力は驚くほど速いです。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",オンライン学習プラットフォームで様々なコースを受講できます。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",語学学習には、実際に話す機会を増やすことが効果的です。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",過去の失敗から学習し、次へ進むことが重要です。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",彼の学習方法は、非常に効率的だと評判です。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",この本は、歴史の学習に役立つ情報が満載です。
japanese_jlpt_n3,study_learning,学習,"がくしゅう — study, learning",彼女は自主学習でTOEICのスコアを大幅に向上させました。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",彼は自分の本当の気持ちを隠そうとした。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",地震のせいで、窓の外の景色は埃で隠されてしまった。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",子供がおもちゃをベッドの下に隠した。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",彼女は涙を隠すために、顔をそむけた。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",この古い箱には、昔の思い出が隠されている。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",彼は秘密を隠し通すことに決めた。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",嵐が来る前に、船は港に隠された。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",この絵は、作者の意図を隠しているようだ。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",彼は上司にミスを隠そうとしたが、すぐにばれてしまった。
japanese_jlpt_n3,to_hide_to_conceal,隠す,"かくす — to hide, to conceal",森の中には、まだ見ぬ宝物が隠されているかもしれない。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",地図を拡大して、目的地を確認しました。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",その会社の事業は世界中に拡大した。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",虫眼鏡で細部を拡大して観察する。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",彼の人気は瞬く間に拡大していった。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",写真を拡大すると、顔の表情がよく見える。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",視野を拡大するために、望遠鏡を使った。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",騒ぎはあっという間に拡大し、大勢の人が集まった。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",印刷物を拡大コピーしておきます。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",彼の勇気ある行動は、多くの人々に拡大された。
japanese_jlpt_n3,magnification_enlargement,拡大,"かくだい — magnification, enlargement",経済的な拡大を目指して、新しい市場を開拓しています。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",予約の確認をお願いします。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",彼は私の名前をもう一度確認した。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",その情報は正しいか、誰かに確認してもらう必要がある。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",届いた荷物の内容を確認してください。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",資料に誤りがないか、入念に確認した。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",会議の時間を明日、電話で確認します。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",パスワードを正しく入力したか確認してください。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",彼の証言は他の証拠で確認された。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",これは変更ないという確認のサインです。
japanese_jlpt_n3,affirmation_confirmation,確認,"かくにん — affirmation, confirmation",最終的な決定の前に、上司の確認が必要です。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",彼は学問に励み、博士号を取得した。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",学問の道は険しいが、やりがいがある。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",学生たちは学問だけでなく、社会経験も積むべきだ。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",この図書館には、あらゆる分野の学問に関する書籍がある。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",昔から、学問は立身出世の道だとされてきた。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",彼女は幼い頃から学問に興味を持ち、大学でそれを深めた。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",現代社会では、専門的な学問がますます重要になっている。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",彼は人生の後半で、再び学問の世界に足を踏み入れた。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",学問を修めることは、自己成長につながる。
japanese_jlpt_n3,scholarship_study_learning,学問,"がくもん — scholarship, study, learning",偉大な人物は、皆、弛まぬ学問の探求者であった。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",子供がおもちゃを隠れる。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",太陽が雲に隠れる。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",彼は人目を避けるように隠れる。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",嵐が来る前に、動物たちは隠れる場所を探す。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",彼女は恥ずかしそうに顔を隠れる。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",宝物は古い箱の中に隠れる。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",敵は闇に紛れて隠れる。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",彼の本当の気持ちは、笑顔の裏に隠れる。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",彼女は友達にサプライズをするために隠れる。
japanese_jlpt_n3,to_hide_to_be_hidden,隠れる,"かくれる — to hide, to be hidden",この部屋には、本を隠れるのにちょうどいい棚がある。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",木の影で一休みしましょう。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",彼の影が廊下を横切った。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",太陽が沈み、長い影が伸びた。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",この部屋はいつも影が多い。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",彼女の顔には不安の影が見えた。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",影が差して、少し涼しくなった。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",昔の栄光の影しか残っていない。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",悪夢の影に怯えていた。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",街の裏側、影の部分で生きている人々。
japanese_jlpt_n3,shade_shadow_other_side,影,"かげ — shade, shadow, other side",彼女はまるで影のように静かに歩いた。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",木の陰で少し休みましょう。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",彼の言葉の陰には、深い悲しみがあった。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",成功の陰には、多くの努力があった。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",この絵は光と陰のコントラストが美しい。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",部屋の隅の陰に猫が隠れていた。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",太陽の陰で涼しい風が吹いている。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",彼女はいつも影のように静かだ。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",その事件の陰には、複雑な人間関係があった。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",彼の表情の陰が、本心を物語っていた。
japanese_jlpt_n3,shade_shadow_other_side_2,陰,"かげ — shade, shadow, other side",街の陰で、一人の子供が遊んでいた。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,彼の計画には何か大事なものが欠けている。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,この料理には塩味が少し欠けている。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,彼女は才能が欠けているわけではないが、努力が足りない。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,チームには経験豊富な選手が欠けている。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,集中力が欠けていると、ミスが増える。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,睡眠が欠けると、体調を崩しやすい。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,彼の話には具体性が欠けている。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,この本は情報が欠けている部分が多い。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,礼儀が欠けている態度は、相手を不快にさせる。
japanese_jlpt_n3,to_be_lacking,欠ける,かける — to be lacking,計画には予備費が欠けているため、予算オーバーの心配がある。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,味の加減がちょうどいい。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,塩の加減に気をつけてください。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,温度の加減が難しい。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,薬の加減を間違えると危険です。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,彼はいつも細かい加減をする。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,この機械は加減がよく効く。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,音楽の音量加減は適切です。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,予算の加減を考えながら計画を立てる。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,彼は状況の加減をよく見ている。
japanese_jlpt_n3,adjustment_addition_and_sub,加減,かげん — adjustment; addition and subtraction,体調の加減で学校を休んだ。
japanese_jlpt_n3,past,過去,かこ — past,過去の出来事を思い出す。
japanese_jlpt_n3,past,過去,かこ — past,彼は過去の失敗から学んだ。
japanese_jlpt_n3,past,過去,かこ — past,彼女は過去を振り返らない。
japanese_jlpt_n3,past,過去,かこ — past,過去には良い思い出がたくさんある。
japanese_jlpt_n3,past,過去,かこ — past,過去の栄光はもうない。
japanese_jlpt_n3,past,過去,かこ — past,過去の遺産を受け継ぐ。
